baseline,size,seed,n_epochs,val_loss,train_time_s,chr7_13_gt_mean,chr7_13_gt_k562,chr7_13_gt_hepg2,chr7_13_gt_sknsh,chr7_13_gt_oracle_mean,chr7_13_gt_oracle_k562,chr7_13_gt_oracle_hepg2,chr7_13_gt_oracle_sknsh,chr19_21_X_gt_mean,chr19_21_X_gt_k562,chr19_21_X_gt_hepg2,chr19_21_X_gt_sknsh,chr19_21_X_gt_oracle_mean,chr19_21_X_gt_oracle_k562,chr19_21_X_gt_oracle_hepg2,chr19_21_X_gt_oracle_sknsh,dhs_chr7_13_mean,dhs_chr7_13_k562,dhs_chr7_13_hepg2,dhs_chr7_13_sknsh,sei_chr7_13_mean,sei_chr7_13_k562,sei_chr7_13_hepg2,sei_chr7_13_sknsh,genomic_chr7_13_mean,genomic_chr7_13_k562,genomic_chr7_13_hepg2,genomic_chr7_13_sknsh,synthetic_mean,synthetic_k562,synthetic_hepg2,synthetic_sknsh,ukbb_gtex_both_mean,ukbb_gtex_both_k562,ukbb_gtex_both_hepg2,ukbb_gtex_both_sknsh,ukbb_gtex_both_oracle_mean,ukbb_gtex_both_oracle_k562,ukbb_gtex_both_oracle_hepg2,ukbb_gtex_both_oracle_sknsh,ukbb_gtex_one_mean,ukbb_gtex_one_k562,ukbb_gtex_one_hepg2,ukbb_gtex_one_sknsh,ukbb_gtex_one_oracle_mean,ukbb_gtex_one_oracle_k562,ukbb_gtex_one_oracle_hepg2,ukbb_gtex_one_oracle_sknsh,ukbb_gtex_gt_mean,ukbb_gtex_gt_k562,ukbb_gtex_gt_hepg2,ukbb_gtex_gt_sknsh,ukbb_gtex_gt_oracle_mean,ukbb_gtex_gt_oracle_k562,ukbb_gtex_gt_oracle_hepg2,ukbb_gtex_gt_oracle_sknsh
dhs_random,25000,3,52,0.0914278190374374,278.11087570525706,0.5545267661412557,0.5187896490097046,0.5619057416915894,0.5828849077224731,0.6205597122510275,0.5808069109916687,0.6291013360023499,0.6517708897590637,0.6071368058522543,0.5901824831962585,0.6173145771026611,0.613913357257843,0.651689350605011,0.6299583911895752,0.6640995144844055,0.6610101461410522,0.5632739067077637,0.5428212285041809,0.5635125637054443,0.5834879279136658,0.5364517569541931,0.5054275393486023,0.5444678068161011,0.559459924697876,0.5364258686701456,0.4917024970054626,0.5431277751922607,0.5744473338127136,0.4054575463136037,0.3985423445701599,0.399069219827652,0.4187610745429992,0.5441977977752686,0.5087370276451111,0.5527276396751404,0.5711287260055542,0.6204937100410461,0.5798474550247192,0.6288992762565613,0.6527343988418579,0.5156072775522867,0.4839536547660827,0.5222846865653992,0.5405834913253784,0.5965434114138285,0.5574389696121216,0.6038048267364502,0.6283864378929138,0.5549890995025635,0.5185322165489197,0.5625682473182678,0.5838668346405029,0.6209089557329813,0.581030011177063,0.6292077302932739,0.6524891257286072
dhs_random,25000,4,41,0.0937613681077957,231.78544485382736,0.5410098234812418,0.4954342842102051,0.5518074631690979,0.5757877230644226,0.6113273700078329,0.5581070184707642,0.6237866878509521,0.6520884037017822,0.5982964833577474,0.5668454170227051,0.6084660291671753,0.6195780038833618,0.6353251338005066,0.6017423272132874,0.648495078086853,0.6557379961013794,0.546330730120341,0.5179983377456665,0.5461853742599487,0.5748084783554077,0.5187285741170248,0.4660137891769409,0.5290350317955017,0.5611369013786316,0.5076429943243662,0.4471050202846527,0.5110100507736206,0.5648139119148254,0.3848285476366679,0.3693950176239013,0.3774901926517486,0.4076004326343536,0.5317475001017252,0.4874260425567627,0.5436254739761353,0.5641909837722778,0.6118213335673014,0.5586273670196533,0.624077320098877,0.652759313583374,0.5004134277502695,0.4590596258640289,0.5100617408752441,0.5321189165115356,0.5821726520856222,0.5297212600708008,0.5919923186302185,0.6248043775558472,0.5419307947158813,0.4955370426177978,0.5529884099960327,0.5772669315338135,0.6118187308311462,0.5584796071052551,0.6241718530654907,0.6528047323226929
dhs_random,50000,0,64,0.0678241794228553,2072.427249699831,0.7071467240651449,0.7045031785964966,0.7065607905387878,0.7103762030601501,0.7990294297536215,0.7968318462371826,0.7956752777099609,0.8045811653137207,0.7432201902071635,0.737923800945282,0.7446352243423462,0.7471015453338623,0.8053449193636576,0.8010862469673157,0.8077235817909241,0.8072249293327332,0.7695120771725973,0.7767113447189331,0.754651665687561,0.7771732211112976,0.7541068196296692,0.7528786063194275,0.7497578859329224,0.7596839666366577,0.7593190868695577,0.7588428854942322,0.7536822557449341,0.7654321193695068,0.65233180920283,0.6584339737892151,0.6372014284133911,0.6613600254058838,0.694898784160614,0.6922578811645508,0.6952446699142456,0.6971938014030457,0.7994139989217123,0.7963355183601379,0.7963143587112427,0.8055921196937561,0.6740171313285828,0.6720031499862671,0.6719145178794861,0.6781337261199951,0.7849132418632507,0.7818027138710022,0.7797716856002808,0.7931653261184692,0.7073060472806295,0.7039724588394165,0.7071338295936584,0.7108118534088135,0.7994089325269064,0.7971524596214294,0.7961583137512207,0.8049160242080688
dhs_random,50000,1,105,0.0613199530482292,3256.976456203964,0.7364906072616577,0.7340877056121826,0.7395985722541809,0.7357855439186096,0.8321443200111389,0.8314340710639954,0.8327155113220215,0.8322833776473999,0.7635246713956197,0.7604103684425354,0.7657462954521179,0.7644173502922058,0.8275289535522461,0.8249760270118713,0.8325016498565674,0.8251091837882996,0.8102501233418783,0.8222578763961792,0.7974746823310852,0.8110178112983704,0.7964500586191813,0.7976950407028198,0.797691822052002,0.7939633131027222,0.800139327843984,0.7986897230148315,0.7982876300811768,0.8034406304359436,0.7122647364934286,0.7233750224113464,0.7033887505531311,0.7100304365158081,0.7237747112909952,0.7218409180641174,0.7275275588035583,0.7219556570053101,0.8324019511540731,0.8315256834030151,0.8329499959945679,0.8327301740646362,0.7053216298421224,0.7067902088165283,0.7051830887794495,0.7039915919303894,0.8219416538874308,0.8225275278091431,0.8198252320289612,0.8234722018241882,0.7361821532249451,0.7329053282737732,0.7398641109466553,0.7357770204544067,0.8320457935333252,0.8313179612159729,0.8327037692070007,0.832115650177002
dhs_random,50000,2,60,0.0701494017839431,594.8139009089209,0.6900652647018433,0.683560848236084,0.6907203197479248,0.695914626121521,0.7808435559272766,0.7775427103042603,0.7763057351112366,0.788682222366333,0.7247828642527262,0.7229021787643433,0.7252008318901062,0.7262455821037292,0.7856736580530802,0.7838110327720642,0.7879234552383423,0.7852864861488342,0.7495610316594442,0.7643086314201355,0.7294098138809204,0.7549646496772766,0.7425936261812845,0.7442848682403564,0.7341136336326599,0.7493823766708374,0.743463138739268,0.7435871958732605,0.736019492149353,0.7507827281951904,0.6387664874394735,0.6569153070449829,0.617162823677063,0.6422213315963745,0.678771436214447,0.6720016598701477,0.6812710762023926,0.6830415725708008,0.781476358572642,0.7774289846420288,0.7771797180175781,0.7898203730583191,0.6594093044598898,0.6565659046173096,0.6584901809692383,0.6631718277931213,0.7682832082112631,0.7668488621711731,0.7618074417114258,0.7761933207511902,0.6896744767824808,0.6821699142456055,0.6911420822143555,0.6957114338874817,0.780672530333201,0.7773364782333374,0.7763469219207764,0.7883341908454895
dhs_random,50000,3,98,0.0640500082492828,920.4862404167652,0.7151749730110168,0.7161494493484497,0.712340772151947,0.7170346975326538,0.809033215045929,0.8099501729011536,0.8045159578323364,0.8126335144042969,0.7510967254638672,0.749735414981842,0.7533077001571655,0.750247061252594,0.8139814933141073,0.8131461143493652,0.8174951076507568,0.8113032579421997,0.784421463807424,0.7969620823860168,0.7689510583877563,0.7873512506484985,0.7667311231295267,0.7702879309654236,0.7636063098907471,0.7662991285324097,0.7685412963231405,0.7694490551948547,0.7644569277763367,0.77171790599823,0.6875198284784952,0.7063552737236023,0.669017493724823,0.6871867179870605,0.7035238941510519,0.7043441534042358,0.7017728090286255,0.7044547200202942,0.8097566962242126,0.81010502576828,0.805287778377533,0.813877284526825,0.6846202810605367,0.6884043216705322,0.6790086627006531,0.6864478588104248,0.7974593639373779,0.7994365692138672,0.7898398637771606,0.803101658821106,0.7150395313898722,0.7150678038597107,0.7127392292022705,0.7173115611076355,0.8091649810473124,0.8101351857185364,0.8045661449432373,0.8127936124801636
dhs_random,50000,4,57,0.0688420758605003,1793.4238177319055,0.6956014037132263,0.6898439526557922,0.6980215907096863,0.6989386677742004,0.7896787921587626,0.7865017056465149,0.7857547402381897,0.7967799305915833,0.731866737206777,0.7286806702613831,0.7323257923126221,0.7345937490463257,0.7927302519480387,0.7908416390419006,0.794252336025238,0.7930967807769775,0.7570829391479492,0.7701913714408875,0.7362484335899353,0.7648090124130249,0.7475407918294271,0.7459654211997986,0.7422471046447754,0.7544098496437073,0.748140831788381,0.744783878326416,0.7385023832321167,0.7611362338066101,0.6458286245663961,0.6578124761581421,0.6279982328414917,0.6516751646995544,0.6842414339383444,0.6780654788017273,0.6880109310150146,0.686647891998291,0.7902967929840088,0.786370038986206,0.7868120074272156,0.7977083325386047,0.6683719952901205,0.6665409803390503,0.6666780710220337,0.6718969345092773,0.778492271900177,0.7766753435134888,0.7714954018592834,0.7873060703277588,0.6957323749860128,0.689193069934845,0.6988559365272522,0.6991481184959412,0.790144662062327,0.7868791222572327,0.7865431308746338,0.7970117330551147
dhs_random,50000,4,57,0.0688420758605003,1849.2322931606325,0.6956014037132263,0.6898439526557922,0.6980215907096863,0.6989386677742004,0.7896787921587626,0.7865017056465149,0.7857547402381897,0.7967799305915833,0.731866737206777,0.7286806702613831,0.7323257923126221,0.7345937490463257,0.7927302519480387,0.7908416390419006,0.794252336025238,0.7930967807769775,0.7570829391479492,0.7701913714408875,0.7362484335899353,0.7648090124130249,0.7475407918294271,0.7459654211997986,0.7422471046447754,0.7544098496437073,0.748140831788381,0.744783878326416,0.7385023832321167,0.7611362338066101,0.6458286245663961,0.6578124761581421,0.6279982328414917,0.6516751646995544,0.6842414339383444,0.6780654788017273,0.6880109310150146,0.686647891998291,0.7902967929840088,0.786370038986206,0.7868120074272156,0.7977083325386047,0.6683719952901205,0.6665409803390503,0.6666780710220337,0.6718969345092773,0.778492271900177,0.7766753435134888,0.7714954018592834,0.7873060703277588,0.6957323749860128,0.689193069934845,0.6988559365272522,0.6991481184959412,0.790144662062327,0.7868791222572327,0.7865431308746338,0.7970117330551147
dhs_random,100000,0,31,0.0556931157827377,609.2370077790692,0.7703977227210999,0.7721916437149048,0.7724519371986389,0.7665495872497559,0.8686371843020121,0.871610164642334,0.8672972917556763,0.8670040965080261,0.7935384313265482,0.7905914187431335,0.7966576814651489,0.7933661937713623,0.862042764822642,0.8601753115653992,0.8662502765655518,0.8597027063369751,0.8476922512054443,0.8635567426681519,0.834455132484436,0.8450648784637451,0.8426456650098165,0.8506247401237488,0.8395763635635376,0.8377358913421631,0.842401405175527,0.8468468189239502,0.8408876061439514,0.8394697904586792,0.7702043453852335,0.7886351346969604,0.7547298669815063,0.7672480344772339,0.7580075065294901,0.7604920268058777,0.7607715129852295,0.7527589797973633,0.8693244059880575,0.8723030686378479,0.8678017854690552,0.8678683638572693,0.7411269744237264,0.7474104762077332,0.7400932312011719,0.7358772158622742,0.8600905140240988,0.8650550842285156,0.8561121821403503,0.8591042757034302,0.7705674568812052,0.7716650366783142,0.7731984853744507,0.7668388485908508,0.8689973751703898,0.8721428513526917,0.8676490783691406,0.8672001957893372
dhs_random,100000,1,33,0.0571203979969024,1425.484813653864,0.7601573665936788,0.7588563561439514,0.7663857340812683,0.7552300095558167,0.8582183122634888,0.8601998090744019,0.8586283922195435,0.855826735496521,0.7902727723121643,0.7864875197410583,0.7931917905807495,0.7911390066146851,0.8570618828137716,0.8538999557495117,0.8626179695129395,0.8546677231788635,0.84158327182134,0.8565236926078796,0.8261190056800842,0.8421071171760559,0.8364194432894388,0.8427829742431641,0.8316827416419983,0.8347926139831543,0.8405207395553589,0.8454676866531372,0.8350540399551392,0.8410404920578003,0.7655934890111288,0.7823553085327148,0.752388596534729,0.7620365619659424,0.7470074494679769,0.7457114458084106,0.7547275424003601,0.7405833601951599,0.8582723736763,0.8598113656044006,0.8588730692863464,0.8561326861381531,0.7321930925051371,0.7346572279930115,0.7331926226615906,0.7287294268608093,0.8525776465733846,0.8552438616752625,0.849059522151947,0.8534295558929443,0.7598227063814799,0.7576590776443481,0.7666358947753906,0.7551731467247009,0.8581459124883016,0.859990119934082,0.8587029576301575,0.8557446599006653
dhs_random,100000,1,33,0.0571203979969024,1421.054509042995,0.7601573665936788,0.7588563561439514,0.7663857340812683,0.7552300095558167,0.8582183122634888,0.8601998090744019,0.8586283922195435,0.855826735496521,0.7902727723121643,0.7864875197410583,0.7931917905807495,0.7911390066146851,0.8570618828137716,0.8538999557495117,0.8626179695129395,0.8546677231788635,0.84158327182134,0.8565236926078796,0.8261190056800842,0.8421071171760559,0.8364194432894388,0.8427829742431641,0.8316827416419983,0.8347926139831543,0.8405207395553589,0.8454676866531372,0.8350540399551392,0.8410404920578003,0.7655934890111288,0.7823553085327148,0.752388596534729,0.7620365619659424,0.7470074494679769,0.7457114458084106,0.7547275424003601,0.7405833601951599,0.8582723736763,0.8598113656044006,0.8588730692863464,0.8561326861381531,0.7321930925051371,0.7346572279930115,0.7331926226615906,0.7287294268608093,0.8525776465733846,0.8552438616752625,0.849059522151947,0.8534295558929443,0.7598227063814799,0.7576590776443481,0.7666358947753906,0.7551731467247009,0.8581459124883016,0.859990119934082,0.8587029576301575,0.8557446599006653
dhs_random,100000,2,31,0.0594294468283653,617.9654037002474,0.7469571630160013,0.7444765567779541,0.7532222867012024,0.7431726455688477,0.8426629106203715,0.8424602746963501,0.8431336879730225,0.8423947691917419,0.7729259729385376,0.7658097743988037,0.778335690498352,0.774632453918457,0.8382098277409872,0.8342428803443909,0.844840407371521,0.8355461955070496,0.8223633964856466,0.8362177610397339,0.8063178658485413,0.8245545625686646,0.8162933985392252,0.8179289698600769,0.8128400444984436,0.8181111812591553,0.8226362864176432,0.8242921829223633,0.8182450532913208,0.8253716230392456,0.7427143057187399,0.7665611505508423,0.7244101166725159,0.7371716499328613,0.7348985075950623,0.7325325012207031,0.7423058152198792,0.7298572063446045,0.8435003757476807,0.8427305817604065,0.8442918658256531,0.8434786796569824,0.7194151282310486,0.7205221056938171,0.7217906713485718,0.7159326076507568,0.8347809314727783,0.8353865146636963,0.8328453898429871,0.8361108899116516,0.746967613697052,0.7434170842170715,0.7540262341499329,0.7434595227241516,0.8431159655253092,0.842811107635498,0.8437949419021606,0.842741847038269
dhs_random,100000,3,32,0.0578486470460891,627.3888549129479,0.7572849988937378,0.7549098134040833,0.7616800665855408,0.7552651166915894,0.8545516928037008,0.856377363204956,0.8525180220603943,0.854759693145752,0.7845672369003296,0.7823276519775391,0.7870482206344604,0.7843258380889893,0.8507968584696451,0.850895345211029,0.8544896245002747,0.8470056056976318,0.8345738450686137,0.8485485315322876,0.8183436393737793,0.8368293642997742,0.8233352303504944,0.8269726037979126,0.8210487961769104,0.8219842910766602,0.8289682865142822,0.8340637683868408,0.822503387928009,0.8303377032279968,0.7529610196749369,0.7711062431335449,0.7366414070129395,0.7511354088783264,0.7445544203122457,0.7426495552062988,0.7498438954353333,0.741169810295105,0.8546998500823975,0.8560175895690918,0.8526204824447632,0.8554614782333374,0.7293222943941752,0.7320817708969116,0.7305004596710205,0.7253846526145935,0.8468013405799866,0.8495649695396423,0.8425027132034302,0.8483363389968872,0.7571938236554464,0.7541369795799255,0.7620596289634705,0.7553848624229431,0.8545488317807516,0.8563675284385681,0.8525557518005371,0.8547232151031494
